"","CampaignURL","numSupporters","TeamOrAthlete","AmountAdjusted","Success","Wordcount","NarcissismFactor","joy","sadness","negative","positive","fear","trust"
"547","https://sportfunder.com/slovenialacrosse/25162",248,"teams",1342.2185,"fail",90,14.999,2,0,3,3,0,8
"548","https://sportfunder.com/%C5%A1dris/17577",142,"teams",1350,"fail",1,0,NA,NA,NA,NA,NA,NA
"549","https://sportfunder.com/samwilson/28276",0,"teams",0,"fail",102,10.656,6,0,4,9,1,6
"550","https://sportfunder.com/anlcoastal/40433",134,"teams",2882.530965,"fail",113,10.439,2,0,4,4,1,9
"551","https://sportfunder.com/limassolrowingcentre/40408",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"552","https://sportfunder.com/liionsfc/28096",0,"teams",0,"fail",168,26.854,5,0,1,14,2,7
"553","https://sportfunder.com/rawofootballacademyrfa/28219",0,"teams",0,"fail",563,48.082,29,0,9,82,8,49
"554","https://sportfunder.com/rawofootballacademyrfa/28716",0,"teams",0,"fail",180,15.335,6,0,0,24,2,11
"555","https://sportfunder.com/pinkdynamite/40316",2,"teams",20,"fail",1,0,NA,NA,NA,NA,NA,NA
"556","https://sportfunder.com/pinkdynamite/40381",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"557","https://sportfunder.com/caitlinpurcell/8826",16,"teams",825,"fail",117,8.306,6,1,4,11,1,11
"558","https://sportfunder.com/nigerianfencing/30935",0,"teams",0,"fail",82,7.363,6,0,0,8,0,7
"559","https://sportfunder.com/legiongaming/29546",2,"teams",13600.8,"fail",144,13.153,3,0,3,11,1,14
"560","https://sportfunder.com/kcscblitzsoftball/27629",20,"teams",1840,"fail",127,11.763,2,0,8,4,0,12
"561","https://sportfunder.com/serenityhanson/27725",0,"teams",0,"fail",78,11.214,3,0,3,9,2,4
"562","https://sportfunder.com/ritalazar/23881",5,"teams",500,"fail",76,5.8,2,0,0,4,0,3
"563","https://sportfunder.com/mentalhealthforathletes/31615",0,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"564","https://sportfunder.com/spartanparentboosterclub/26741",42,"teams",50,"fail",63,3.986,3,0,1,7,0,7
"565","https://sportfunder.com/anastasija/28122",58,"teams",337.79,"fail",222,21.015,11,1,3,15,0,10
"566","https://sportfunder.com/mysticallstars_lady-obsession_addictionladies/19025",66,"teams",435,"fail",287,6.074,NA,NA,NA,NA,NA,NA
"567","https://sportfunder.com/mysticallstars_lady-obsession_addictionladies/24703",16,"teams",220,"fail",62,0.92,NA,NA,NA,NA,NA,NA
"568","https://sportfunder.com/mysticallstars/3745",24,"",195,"fail",35,1.657,NA,NA,NA,NA,NA,NA
"569","https://sportfunder.com/teamguyracing/28093",0,"teams",0,"fail",156,18.252,4,0,1,11,0,16
"570","https://sportfunder.com/selasvegasriot/29106",0,"teams",0,"fail",135,8.059,3,0,7,7,4,9
"571","https://sportfunder.com/fullcourtfiesta/31895",12,"teams",210,"fail",76,6.912,4,0,0,6,2,4
"572","https://sportfunder.com/ameliagonzalez_/39408",3,"teams",100,"fail",47,4.415,3,0,0,5,0,3
"573","https://sportfunder.com/kirkfieldunitedamateurs/31049",0,"teams",0,"fail",114,15.75,6,0,2,9,1,9
"574","https://sportfunder.com/sanatanmalla/40368",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"575","https://sportfunder.com/syedlabeeq/28135",0,"teams",0,"fail",89,4.797,2,0,0,2,0,4
"576","https://sportfunder.com/aftabmehboob/31610",2,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"577","https://sportfunder.com/free4fun/28086",0,"athletes",0,"fail",124,10.596,5,0,3,10,1,13
"578","https://sportfunder.com/royalfootballclublagos/31322",0,"teams",0,"fail",53,8.947,3,0,3,7,2,2
"579","https://sportfunder.com/thurstoncountysay/31471",0,"teams",0,"fail",130,10.596,4,0,3,9,1,12
"580","https://sportfunder.com/rodrigozeballos/22295",0,"teams",0,"fail",190,6.241,NA,NA,NA,NA,NA,NA
"581","https://sportfunder.com/aelrugby/29924",8,"teams",39.74,"fail",1,0,NA,NA,NA,NA,NA,NA
"582","https://sportfunder.com/evdokymovracing/31207",0,"teams",0,"fail",49,4.415,3,0,0,4,0,3
"583","https://sportfunder.com/mandelafootballclub/31725",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"584","https://sportfunder.com/febil/29867",0,"teams",0,"fail",59,2.269,3,1,1,5,1,3
"585","https://sportfunder.com/fortunecricketclub/31780",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"586","https://sportfunder.com/shubhamwaghela/31568",1,"teams",19.87,"fail",1,0,NA,NA,NA,NA,NA,NA
"587","https://sportfunder.com/ipelengmachwisa/28673",0,"teams",0,"fail",127,10.596,4,0,3,9,1,12
"588","https://sportfunder.com/gemcitythrowbacks11u/26609",0,"teams",0,"fail",142,13.964,10,0,5,14,1,11
"589","https://sportfunder.com/ketacup/24418",0,"teams",0,"fail",20,0,3,0,0,1,NA,NA
"590","https://sportfunder.com/jamesmwaura/30959",1,"teams",0,"fail",118,13.98,7,1,1,11,2,9
"591","https://sportfunder.com/teamdefault/40319",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"592","https://sportfunder.com/medineriverrace/28108",0,"teams",0,"fail",91,11.214,3,0,1,9,2,4
"593","https://sportfunder.com/medineriverrace/28109",0,"teams",0,"fail",38,2.913,1,0,0,4,0,3
"594","https://sportfunder.com/mujtaba/30954",4,"teams",0,"fail",54,5.043,5,0,0,6,2,3
"595","https://sportfunder.com/mohsinkamran/31127",0,"teams",0,"fail",53,5.027,3,0,0,5,0,3
"596","https://sportfunder.com/zohaasim/31672",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"597","https://sportfunder.com/mollyjean/27723",1,"teams",20,"fail",69,11.848,4,1,3,8,1,6
"598","https://sportfunder.com/paigeflanders/28670",0,"teams",0,"fail",78,8.965,3,0,4,6,2,4
"599","https://sportfunder.com/kjhsladykays/26060",16,"teams",20,"fail",123,14.354,3,0,2,6,1,10
"600","https://sportfunder.com/denismusali/27837",0,"teams",0,"fail",133,10.083,5,0,3,14,0,8
"601","https://sportfunder.com/akuwaderick/27878",0,"teams",0,"fail",131,10.913,5,0,0,15,1,9
"602","https://sportfunder.com/hoopsgarage/31857",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"603","https://sportfunder.com/morganendean/3413",11,"teams",256,"fail",98,9.814,5,0,1,6,1,7
"604","https://sportfunder.com/2015worldgymnaestrada/10242",2,"teams",3095,"fail",146,14.9,5,0,3,10,0,9
"605","https://sportfunder.com/wmudanceteam/31913",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"606","https://sportfunder.com/kiranashankarchawan/28360",0,"teams",0,"fail",96,11.214,3,0,1,11,2,6
"607","https://sportfunder.com/josiahranderson/29572",0,"teams",0,"fail",85,8.449,4,0,0,7,2,5
"608","https://sportfunder.com/elizabethsaliba/29928",0,"teams",0,"fail",77,5.027,5,1,0,8,0,5
"609","https://sportfunder.com/jean-marcmalkowski/30916",0,"teams",0,"fail",137,22.448,8,0,5,13,2,10
"610","https://sportfunder.com/upjvoll/31196",0,"teams",0,"fail",70,0.628,5,0,1,8,1,7
"611","https://sportfunder.com/lucassithole/27914",1,"teams",100,"fail",123,18.879,4,0,4,10,3,5
"612","https://sportfunder.com/jepperowing/27835",16,"teams",73.671,"fail",500,54.986,18,3,22,43,2,54
"613","https://sportfunder.com/leecrossland/28099",0,"teams",0,"fail",598,76.959,14,7,17,30,10,39
"614","https://sportfunder.com/titansrugby/28274",0,"teams",0,"fail",168,14.697,4,0,9,10,0,13
"615","https://sportfunder.com/nkosinathihlongwane/29622",0,"teams",0,"fail",52,3.922,5,0,2,9,1,4
"616","https://sportfunder.com/tafararugara/31054",0,"teams",0,"fail",49,4.415,3,0,0,4,0,3
"617","https://sportfunder.com/steelforceelitecom/27817",78,"teams",1581,"fail",199,26.359,13,1,1,19,1,16
"618","https://sportfunder.com/kougaboys/31678",2,"teams",10,"fail",1,0,NA,NA,NA,NA,NA,NA
"619","https://sportfunder.com/karah/31463",0,"teams",0,"fail",48,4.415,3,0,0,4,0,3
"620","https://sportfunder.com/sunriseboxingacademy1/31518",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"621","https://sportfunder.com/jagjitsengupta/28266",0,"teams",0,"fail",129,8.689,10,0,6,14,0,15
"622","https://sportfunder.com/jasonandmsamiltia/28013",7,"teams",260,"fail",100,9.231,3,3,3,9,3,13
"623","https://sportfunder.com/jameslanerimilitia/28011",8,"teams",210,"fail",113,5.435,5,2,3,7,1,13
"624","https://sportfunder.com/jamiesonstone/31209",0,"teams",0,"fail",113,3.064,5,0,2,8,0,4
"625","https://sportfunder.com/micheledec/28005",0,"teams",0,"fail",67,9.923,2,0,0,5,0,1
"626","https://sportfunder.com/sportingclubcalifornia/30886",2,"teams",100,"fail",140,11.451,6,0,12,12,2,12
"627","https://sportfunder.com/clubdevoleibolmalvinas/40147",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"628","https://sportfunder.com/waldochaconmunoz/40256",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"629","https://sportfunder.com/dynamicathletemanagement/25259",0,"teams",100,"fail",114,20.344,3,1,2,7,0,9
"630","https://sportfunder.com/danbenin/26070",0,"teams",0,"fail",82,4.954,4,0,2,4,0,7
"631","https://sportfunder.com/james/31612",36,"teams",2057.121,"fail",155,12.347,6,1,2,11,2,8
"632","https://sportfunder.com/12uastrossoftball/26689",2,"teams",5,"fail",91,4.214,6,0,7,8,0,6
"633","https://sportfunder.com/reaghan/26705",12,"teams",0,"fail",63,3.267,6,0,1,8,0,6
"634","https://sportfunder.com/prudentmotorsports/28209",0,"teams",0,"fail",448,51.622,9,0,1,26,1,40
"635","https://sportfunder.com/sudeep/30885",0,"teams",0,"fail",48,4.415,3,0,0,4,0,3
"636","https://sportfunder.com/sjsjsjdhdhf/31329",0,"teams",0,"fail",117,6.783,6,0,0,9,0,10
"637","https://sportfunder.com/navs/31607",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"638","https://sportfunder.com/jaybanlasan/29453",0,"teams",0,"fail",209,14.64,5,7,13,10,10,10
"639","https://sportfunder.com/ol/28097",0,"teams",0,"fail",97,13.771,3,0,1,9,2,6
"640","https://sportfunder.com/woodstudgameproject/30992",0,"teams",0,"fail",162,9.827,4,2,8,13,3,6
"641","https://sportfunder.com/kasopeajibola/27627",0,"teams",0,"fail",152,12.462,4,0,1,18,0,8
"642","https://sportfunder.com/hopeisalivesoccerfoundationteam/29286",0,"teams",0,"fail",334,41.055,15,3,14,36,7,14
"643","https://sportfunder.com/ianrodriguez_eliogas_baseballfactory/28082",0,"teams",0,"fail",179,20.993,5,0,6,13,0,18
"644","https://sportfunder.com/bronner/29094",0,"teams",0,"fail",47,6.35,2,0,4,4,1,2
"645","https://sportfunder.com/hungarianscamps/24204",12,"teams",19.87,"fail",124,20.495,8,0,0,9,0,15
"646","https://sportfunder.com/tanjabester/28285",0,"teams",0,"fail",117,7.313,3,0,7,7,0,12
"647","https://sportfunder.com/soccer_filles_aa_hull/24792",24,"teams",286,"fail",273,7.973,NA,NA,NA,NA,NA,NA
"648","https://sportfunder.com/rijekatorpedoes/31051",0,"teams",0,"fail",121,14.575,1,0,1,6,0,7
"649","https://sportfunder.com/reamatt/40126",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"650","https://sportfunder.com/deidra/31251",2,"teams",25,"fail",60,2.146,4,1,4,6,0,6
"651","https://sportfunder.com/saucefambasketballclub/30997",0,"teams",0,"fail",156,11.516,6,0,3,12,2,12
"652","https://sportfunder.com/bbcgrengewaldhueschtert/31118",80,"teams",3477.25,"success",109,13.336,5,0,2,9,1,10
"653","https://sportfunder.com/kowloontstbadmintonmeetup/40343",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"654","https://sportfunder.com/ebc/31003",0,"teams",0,"fail",40,1.637,2,3,3,2,3,1
"655","https://sportfunder.com/khloedefiesta/40391",46,"teams",3206.05,"success",90,9.603,10,0,0,14,3,5
"656","https://sportfunder.com/popwarnercentraltrojansvarsity/30653",4,"teams",40,"fail",131,25.301,4,0,1,8,1,11
"657","https://sportfunder.com/sophiaquintana/40481",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"658","https://sportfunder.com/highdesertpumas/31356",0,"teams",0,"fail",131,22.978,3,5,8,8,10,9
"659","https://sportfunder.com/rebelssoccer/30848",0,"teams",0,"fail",89,10.962,3,0,4,6,4,7
"660","https://sportfunder.com/tremenheeresportsacademy/30825",0,"teams",0,"fail",130,10.596,5,0,3,9,1,10
"661","https://sportfunder.com/naanaadusei/30944",0,"teams",0,"fail",70,9.259,4,0,1,8,0,3
"662","https://sportfunder.com/naanaadusei/31631",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"663","https://sportfunder.com/leahbrockman/27540",0,"teams",0,"fail",100,11.567,4,1,2,7,0,12
"664","https://sportfunder.com/jorgemartinez/29353",2,"teams",5,"fail",89,11.214,3,0,1,9,2,4
"665","https://sportfunder.com/carltonmukurazita/29087",0,"teams",0,"fail",13,0.509,NA,NA,0,4,NA,NA
"666","https://sportfunder.com/lewisgurupira/30657",0,"teams",0,"fail",137,15.133,5,0,2,11,0,9
"667","https://sportfunder.com/zimbabwewomensrugby/31501",4,"teams",40,"fail",1,0,NA,NA,NA,NA,NA,NA
"668","https://sportfunder.com/takundanasherateiwa/40422",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"669","https://sportfunder.com/spiritofsportfoundation/40486",NA,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"670","https://sportfunder.com/mattomalley/27760",0,"teams",0,"fail",102,10.529,4,3,5,6,3,8
"671","https://sportfunder.com/mcmasterdragonboat/5466",4,"teams",20,"fail",373,27.544,14,1,10,21,11,25
"672","https://sportfunder.com/shawntaunton/27804",0,"teams",0,"fail",357,31.778,14,4,12,24,6,23
"673","https://sportfunder.com/hamburgyounghuskies/28316",4,"teams",40,"fail",366,23.613,13,1,8,34,6,28
"674","https://sportfunder.com/smudance/21004",10,"teams",5,"fail",160,5.233,10,0,0,14,0,21
"675","https://sportfunder.com/effinghamgrizzlies/31539",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"676","https://sportfunder.com/youngindiasportsacademy/29881",0,"teams",0,"fail",156,11.699,5,0,3,10,1,11
"677","https://sportfunder.com/fieldhockeygroupguelph/27207",0,"teams",0,"fail",133,8.5,8,0,1,12,0,9
"678","https://sportfunder.com/alexceva/40288",0,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"679","https://sportfunder.com/lucycenteno/29890",0,"teams",0,"fail",144,13.652,9,2,3,12,2,8
"680","https://sportfunder.com/lucycenteno/30876",0,"teams",0,"fail",655,3.14,NA,NA,NA,NA,NA,NA
"681","https://sportfunder.com/greenvalleypirates/27780",0,"teams",0,"fail",131,10.67,8,0,1,14,0,14
"682","https://sportfunder.com/bradprescott/29140",0,"teams",0,"fail",119,8.779,5,2,3,9,2,5
"683","https://sportfunder.com/greencastlegoldenknightsmensbasketball/30823",0,"teams",0,"fail",117,12.003,5,0,0,12,0,8
"684","https://sportfunder.com/aemstylidas/28008",4,"teams",0,"fail",112,8.979,5,0,3,6,1,7
"685","https://sportfunder.com/iraklisvolley/30951",0,"teams",0,"fail",68,5.949,3,1,0,4,0,7
"686","https://sportfunder.com/bouthilliergagne/20949",124,"teams",1030,"fail",195,2.557,NA,NA,NA,NA,NA,NA
"687","https://sportfunder.com/granadacc/40222",101,"teams",9984.675,"fail",468,43.856,22,1,12,47,1,28
"688","https://sportfunder.com/spainyouthlax/28092",0,"teams",0,"fail",17,0.737,1,0,0,2,1,0
"689","https://sportfunder.com/greenbaypackers/25462",0,"teams",0,"fail",130,10.596,5,0,3,10,1,18
"690","https://sportfunder.com/royalsgijonamfoot/27501",10,"teams",39.74,"fail",365,12.78,NA,NA,NA,NA,NA,NA
"691","https://sportfunder.com/christiannewman/27622",0,"teams",0,"fail",89,7.632,3,0,1,9,2,3
"692","https://sportfunder.com/gemmaf/29813",0,"teams",0,"fail",254,18.424,12,5,2,30,4,13
"693","https://sportfunder.com/maartenvandekerckhove/30645",0,"athletes",0,"fail",51,4.415,3,0,1,4,1,3
"694","https://sportfunder.com/teamtripletriple/20957",36,"teams",665.645,"fail",1126,48.23,NA,NA,NA,NA,NA,NA
"695","https://sportfunder.com/adriandean/30907",0,"teams",0,"fail",103,5.655,4,0,0,8,0,8
"696","https://sportfunder.com/teambussolinosport/29618",0,"teams",0,"fail",687,32.847,18,0,2,31,3,30
"697","https://sportfunder.com/miguelleite/27766",20,"teams",9.935,"fail",49,0,NA,NA,NA,NA,NA,NA
"698","https://sportfunder.com/reubyn/27765",0,"teams",0,"fail",19,0,2,0,0,2,0,4
"699","https://sportfunder.com/struck2022/27895",0,"teams",190,"fail",128,14.701,4,0,3,9,2,11
"700","https://sportfunder.com/tumisang/29871",0,"teams",0,"fail",128,13.697,7,3,2,17,3,6
"701","https://sportfunder.com/teamswedenallgirl/23756",110,"teams",84.4475,"fail",50,2.374,3,0,0,3,0,4
"702","https://sportfunder.com/mugla-izmirankakusu/28058",46,"teams",59.61,"fail",253,14.107,NA,NA,NA,NA,NA,NA
"703","https://sportfunder.com/racheldoyle/29077",5,"teams",250,"fail",89,11.214,3,0,1,9,2,4
"704","https://sportfunder.com/friscofurylacrosse/28618",4,"teams",1485,"fail",138,11.827,7,0,3,12,1,13
"705","https://sportfunder.com/paulcisneros/28293",0,"teams",0,"fail",100,17.074,3,0,3,9,2,8
"706","https://sportfunder.com/alexcolpitts/3713",4,"teams",221,"fail",149,11.908,5,0,0,7,0,8
"707","https://sportfunder.com/alexcolpitts/9122",0,"teams",0,"fail",283,22.407,9,5,16,15,12,19
"708","https://sportfunder.com/chrisgallop/21823",2,"teams",10,"fail",125,4.681,7,0,6,14,0,13
"709","https://sportfunder.com/alexcolpitts/24115",1,"teams",10,"fail",220,19.987,8,4,9,16,7,12
"710","https://sportfunder.com/newworldbball/27861",0,"teams",1318,"fail",90,13.425,3,0,1,7,2,6
"711","https://sportfunder.com/fredericksburgpandas/31645",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"712","https://sportfunder.com/westernville1892cf/31825",8,"teams",225,"fail",218,17.428,8,2,15,24,2,11
"713","https://sportfunder.com/gaelgrimaud/31120",0,"",0,"fail",1012,8.226,NA,NA,NA,NA,NA,NA
"714","https://sportfunder.com/sheilajane/29354",1,"teams",0,"fail",89,11.214,3,0,1,9,2,4
"715","https://sportfunder.com/michaelarmstrong/28354",0,"teams",0,"fail",106,8.373,3,1,1,9,1,4
"716","https://sportfunder.com/micheleschiebel/31377",22,"teams",480,"fail",44,1.24,1,0,0,2,0,3
"717","https://sportfunder.com/coltonhall/4094",6,"teams",481,"fail",156,7.898,12,1,2,18,1,24
"718","https://sportfunder.com/alexandragagnon/4122",6,"teams",231,"fail",30,7.165,1,0,0,6,0,3
"719","https://sportfunder.com/highplainsgymnastics/31014",8,"teams",2180,"fail",105,18.275,3,0,1,10,0,9
"720","https://sportfunder.com/highplainsgymnastics/31581",0,"teams",891,"fail",1,0,NA,NA,NA,NA,NA,NA
"721","https://sportfunder.com/marylandfreedom/27849",0,"teams",0,"fail",163,19.348,8,0,2,15,0,15
"722","https://sportfunder.com/crisis50aaa/39206",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"723","https://sportfunder.com/pdva18/31630",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"724","https://sportfunder.com/katebouck/40377",10,"teams",150,"fail",69,5.335,3,0,0,6,0,4
"725","https://sportfunder.com/highaltitudetrainingofarizona/29623",26,"teams",80,"fail",49,6.503,2,0,0,5,0,3
"726","https://sportfunder.com/zrkzamet/31636",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"727","https://sportfunder.com/jeffreysduo/28295",14,"teams",365,"fail",105,11.725,7,0,1,14,3,10
"728","https://sportfunder.com/elitespikersvolleyballclub/31331",0,"teams",0,"fail",186,12.148,3,0,3,10,0,14
"729","https://sportfunder.com/lahcenoulhadj/28196",0,"teams",0,"fail",96,12.134,4,0,2,10,2,6
"730","https://sportfunder.com/karagoodman/4546",9,"teams",431,"fail",70,10.459,NA,NA,0,2,0,1
"731","https://sportfunder.com/liamteetzel/4842",5,"teams",91,"fail",201,20.097,13,0,0,23,1,11
"732","https://sportfunder.com/bbcarantia/31110",242,"teams",9240.5435,"success",484,0.92,NA,NA,NA,NA,NA,NA
"733","https://sportfunder.com/bbcarantia/31110",242,"teams",9240.5435,"success",484,0.92,NA,NA,NA,NA,NA,NA
"734","https://sportfunder.com/rileytache/31916",0,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"735","https://sportfunder.com/rileytache/40237",0,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"736","https://sportfunder.com/joebrown/24740",8,"teams",95,"fail",84,4.951,1,1,2,2,0,6
"737","https://sportfunder.com/eugenelightning05/27745",20,"teams",445,"fail",164,11.9,6,0,1,12,0,15
"738","https://sportfunder.com/carissaholinaty/24929",10,"teams",275,"fail",367,40.937,14,0,6,30,4,12
"739","https://sportfunder.com/legacycf/29908",0,"teams",0,"fail",104,8.059,3,0,1,5,0,6
"740","https://sportfunder.com/andermartinez/29249",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"741","https://sportfunder.com/rebeccarichards/31369",0,"teams",0,"fail",57,6.235,2,0,0,2,0,1
"742","https://sportfunder.com/jacoboakley/31910",1,"teams",56.67,"fail",1,0,NA,NA,NA,NA,NA,NA
"743","https://sportfunder.com/michaelknupfer/29540",8,"teams",189.75,"fail",128,17.13,4,2,2,13,3,9
"744","https://sportfunder.com/spectrumathletics/40325",156,"teams",3770,"success",85,10.88,5,0,1,7,1,7
"745","https://sportfunder.com/spectrumvolleyball/31869",172,"teams",4189,"success",40,0,0,1,2,2,0,4
"746","https://sportfunder.com/spectrumathletics/31891",144,"teams",2917,"fail",51,8.029,3,2,3,6,2,6
"747","https://sportfunder.com/spectrumboysbasketball/31847",68,"teams",3333,"fail",58,4.194,NA,NA,1,4,0,4
"748","https://sportfunder.com/spectrumathletics/40406",42,"teams",1115,"fail",45,11.506,3,0,1,6,0,7
"749","https://sportfunder.com/spectrumathletics/40432",20,"teams",1630,"fail",45,8.949,3,0,1,6,0,7
"750","https://sportfunder.com/spectrumathletics/31693",48,"teams",3610,"success",89,13.437,5,1,2,7,2,10
"751","https://sportfunder.com/spectrumathletics/31256",14,"teams",3987.2,"success",118,13.815,1,3,7,6,3,17
"752","https://sportfunder.com/spectrumstingdanceteam/31855",6,"teams",55,"fail",43,0,NA,NA,1,1,0,3
"753","https://sportfunder.com/spectrumathletics/40110",10,"teams",425,"fail",33,7.129,2,0,0,5,0,5
"754","https://sportfunder.com/rebeccadeweese/40223",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"755","https://sportfunder.com/immanuelchristianschoolgirlsbasketball/40240",28,"teams",3631,"fail",127,8.959,3,0,1,6,1,13
"756","https://sportfunder.com/epolimpiafc/27499",0,"teams",0,"fail",139,14.008,4,0,3,10,1,12
"757","https://sportfunder.com/cheerleaders/29351",0,"teams",0,"fail",59,10.032,4,0,1,6,3,3
"758","https://sportfunder.com/angiewright/31826",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"759","https://sportfunder.com/elpasotitans/40279",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"760","https://sportfunder.com/gridironsouthafrica/28015",0,"teams",0,"fail",145,14.538,4,0,3,6,2,9
"761","https://sportfunder.com/girlssportyeg/31521",44,"athletes",1115,"success",332,29.457,28,2,12,66,4,40
"762","https://sportfunder.com/girlssportyeg/31521",44,"athletes",1115,"success",332,29.457,28,2,12,66,4,40
"763","https://sportfunder.com/jordanlandry/4242",2,"teams",51,"fail",143,24.859,9,0,3,15,2,9
"764","https://sportfunder.com/savannahdubien/8662",3,"teams",25,"fail",35,4.085,2,0,0,3,1,0
"765","https://sportfunder.com/zoecronin/26042",0,"teams",0,"fail",122,6.962,5,3,3,7,1,15
"766","https://sportfunder.com/edmontontsunamiwaterpoloclub/31208",0,"teams",0,"fail",29,0,1,0,0,2,0,4
"767","https://sportfunder.com/girlssportyeg/31863",2,"athletes",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"768","https://sportfunder.com/yochana/11422",0,"teams",0,"fail",230,29.014,9,0,8,16,0,23
"769","https://sportfunder.com/alexcevallos/31816",20,"teams",20,"fail",47,4.415,3,0,0,4,0,3
"770","https://sportfunder.com/alexcevallos/31817",7,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"771","https://sportfunder.com/crankwrestling/25227",30,"teams",1800,"fail",310,43.4,11,1,7,20,4,18
"772","https://sportfunder.com/mrjjsmet/29911",2,"teams",10,"fail",92,10.362,4,0,2,7,0,4
"773","https://sportfunder.com/kznroguesquadron/24817",2,"teams",4.9675,"fail",117,20.456,NA,NA,2,3,2,5
"774","https://sportfunder.com/cheetahssportsacademy/31537",0,"teams",0,"fail",1,0,NA,NA,NA,NA,NA,NA
"775","https://sportfunder.com/jekopemaiono/27205",0,"teams",0,"fail",69,2.16,1,0,0,3,0,4
"776","https://sportfunder.com/teammetalize/25017",28,"teams",860,"fail",131,9.449,4,0,1,5,1,4
"777","https://sportfunder.com/aymeric/29601",2,"teams",150,"fail",94,10.388,6,0,2,10,2,5
"778","https://sportfunder.com/jcc/21292",0,"teams",0,"fail",277,18.598,9,0,6,23,3,24
"779","https://sportfunder.com/sequoyahmiddleschoolboysbasketball/29917",0,"teams",0,"fail",204,17.238,7,0,2,9,0,18
"780","https://sportfunder.com/teamfinish/29136",4,"teams",100,"fail",148,27.754,9,1,2,13,1,14
"781","https://sportfunder.com/dipologfutballacademy/26667",34,"teams",0,"fail",130,11.719,7,0,7,15,1,7
"782","https://sportfunder.com/dfa-dipologfutballacademy/26670",22,"teams",0,"fail",134,11.719,7,0,7,15,1,7
"783","https://sportfunder.com/kordallsteelers/31112",118,"teams",5707.6575,"fail",448,0.737,NA,NA,NA,NA,NA,NA
"784","https://sportfunder.com/boxingclubdifferdange/31124",20,"teams",889.1825,"fail",148,0,NA,NA,NA,NA,NA,NA
"785","https://sportfunder.com/alexverschaeren/31064",131,"teams",8538.139,"fail",60,1.82,5,0,0,9,2,6
"786","https://sportfunder.com/alexverschaeren/40227",15,"teams",938.8575,"fail",259,8.572,3,1,3,5,0,5
"787","https://sportfunder.com/ashatowasportsacademy/30943",0,"teams",0,"fail",134,10.596,4,0,3,9,1,12
"788","https://sportfunder.com/hordemma/28039",4,"teams",0,"fail",92,5.969,2,0,1,5,0,10
"789","https://sportfunder.com/acscrossoverdeva/27715",10,"teams",1.987,"fail",402,17.213,7,1,9,13,4,20
"790","https://sportfunder.com/desmoineslincolnboysbasketball/29320",28,"teams",700,"fail",185,22.099,5,0,7,17,3,12
"791","https://sportfunder.com/mountrainierhighschoolfootballteam/25085",8,"teams",200,"fail",131,18.967,3,0,1,8,0,18
"792","https://sportfunder.com/iowachill/30937",0,"teams",0,"fail",82,9.827,5,0,4,9,1,14
"793","https://sportfunder.com/keirasnyman/28254",46,"teams",4385,"success",238,22.45,20,0,6,48,4,38
"794","https://sportfunder.com/keirasnyman/28254",46,"teams",4385,"success",238,22.45,20,0,6,48,4,38
"795","https://sportfunder.com/tahnawilfley/28292",22,"teams",2564,"success",97,9.939,6,0,4,10,4,4
